129964629/02/256301/01/2566403203   6910.00 520000.00
130275429/02/256301/10/2571403203   8366.00 720000.00
130150429/02/256331/08/2565403203   2868.00 190000.00
130329129/02/256329/08/2570403203   9229.00 720000.00
018835729/02/256301/10/2565403203   1495.00  99000.00
016450729/02/256301/09/2566403203  11454.00 590000.00
130046929/02/256301/03/2563403203   1349.00   4000.00
130046929/02/256331/01/2572403203   7553.00 650000.00
019246329/02/256301/06/2572403203   8598.00 740000.00
019488729/02/256301/08/2571403203   6972.00 600000.00
018729829/02/256301/05/2572403203   9063.00 780000.00
018729829/02/256301/09/2563403203   6410.00  50000.00
014469829/02/256331/08/2566403203  13571.00 670000.00
058133929/02/256329/08/2566403203  11718.00 740000.00
128002329/02/256301/06/2572403203   8482.00 730000.00
017133029/02/256330/01/2573403203      0.001420000.00
130353829/02/256329/08/2568403203      0.00 640000.00
130453229/02/256301/05/2572403203   9063.00 780000.00
130453229/02/256329/09/2563403203      0.00  50000.00
129760029/02/256301/07/2566403203   8295.00 650000.00
019248729/02/256301/08/2572403203  12172.001060000.00
019442329/02/256301/08/2571403203   8134.00 700000.00
019479629/02/256301/10/2572403203   9063.00 780000.00
129878329/02/256301/09/2564403203  13083.00 620000.00
019741329/02/256330/05/2572403203      0.00 500000.00
110240329/02/256301/10/2563403203   6645.00 500000.00
015979629/02/256301/12/2572403203  12746.001110000.00
014292529/02/256331/01/2572403203   6138.00 540000.00
014292529/02/256331/03/2563403203   8642.00 100000.00
018974129/02/256301/01/2572403203   8831.00 760000.00
130065329/02/256301/09/2568403203  10974.00 760000.00
019737229/02/256301/10/2572403203   9296.00 800000.00
019742529/02/256301/10/2570403203   8576.00 730000.00
129766229/02/256301/01/2572403203  10458.00 900000.00
130073229/02/256331/08/2570403203   8867.00 740000.00
018336929/02/256301/01/2573403203  12172.001060000.00
018319929/02/256301/08/2570403203   8576.00 730000.00
019755429/02/256301/01/2571403203   7669.00 660000.00
130303329/02/256301/04/2563403203   5316.00 400000.00
019366329/02/256301/05/2572403203   7553.00 650000.00
019366329/02/256301/05/2568403203   3472.00 200000.00
013345529/02/256301/03/2571403203   4306.00 350000.00
017381929/02/256331/03/2565403203   8933.00 700000.00
129683829/02/256329/08/2569403203  11257.00 800000.00
013531229/02/256301/10/2571403203   6022.00 510000.00
017918629/02/256301/12/2572403203  12746.001110000.00
019061129/02/256329/01/2570403203   2521.00 190000.00
018976529/02/256301/07/2572403203  10922.00 940000.00
068809629/02/256301/10/2563403203   6960.00 380000.00
015423929/02/256301/05/2564403203   7504.00 600000.00
130269929/02/256301/09/2567403203  13272.00 730000.00
130269929/02/256301/07/2563403203   2550.00  15000.00
019360129/02/256301/06/2571403203  10458.00 900000.00
019360129/02/256301/10/2563403203   6703.00  65000.00
019961729/02/256329/11/2569403203   7754.00 660000.00
019961729/02/256301/07/2563403203   4590.00  27000.00
019458829/02/256330/01/2568403203      0.00  50000.00
019458829/02/256301/11/2572403203  10109.00 870000.00
130165729/02/256331/08/2570403203   7889.00 650000.00
130165729/02/256331/03/2563403203   5114.00  35000.00
019251629/02/256301/08/2572403203  10574.00 910000.00
019251629/02/256331/10/2566403203   1661.00  84360.00
019251629/02/256301/10/2563403203   6856.00  60000.00
015332629/02/256301/05/2564403203   7657.00 600000.00
130351429/02/256330/06/2563403203      0.00  10000.00
130351429/02/256301/09/2569403203  11400.00 740000.00
019747529/02/256331/03/2570403203   1990.00 150000.00
019686129/02/256301/08/2572403203   8018.00 690000.00
019686129/02/256301/07/2563403203   5114.00  35000.00
017433229/02/256301/05/2572403203  10458.00 900000.00
129861629/02/256301/10/2572403203   9528.00 820000.00
019677029/02/256301/03/2572403203   8831.00 760000.00
019677029/02/256301/08/2566403203    937.00  47600.00
019677029/02/256329/09/2563403203      0.00  50000.00
019497829/02/256301/11/2572403203   8134.00 700000.00
110178429/02/256301/07/2566403203   3890.00 200000.00
110178429/02/256301/10/2563403203   6856.00  60000.00
019676829/02/256301/11/2566403203   7629.00 590000.00
019261929/02/256331/10/2564403203   1812.00 120000.00
120012629/02/256301/09/2567403203  17529.00 840000.00
129696729/02/256331/08/2564403203  10429.00 339000.00
019989929/02/256301/11/2572403203   6391.00 550000.00
129698129/02/256301/01/2566403203   6413.00 210000.00
129698129/02/256301/09/2563403203   6285.00  55000.00
120008529/02/256301/09/2565403203  16991.00 700000.00
019491629/02/256301/03/2569403203   3969.00 300000.00
129761229/02/256301/10/2566403203   9711.00 710000.00
101951529/02/256301/09/2567403203  10517.00 600000.00
018956929/02/256331/03/2572403203   8366.00 720000.00
013302729/02/256329/11/2569403203   4798.00 390000.00
019734629/02/256301/05/2571403203   2829.00 220000.00
017362529/02/256301/12/2582403203   9758.001350000.00
018965029/02/256301/05/2571403203   9296.00 800000.00
120476829/02/256301/09/2568403203  16330.001060000.00
120476829/02/256301/07/2563403203   4420.00  26000.00
013321129/02/256331/10/2563403203  13865.00 960000.00
013321129/02/256301/10/2563403203   6856.00  60000.00
101396329/02/256331/03/2566403203   9188.00 720000.00
101396329/02/256301/08/2563403203   4174.00 135150.00
101396329/02/256329/12/2563403203      0.00  80000.00
018975329/02/256301/04/2572403203   5427.00 450000.00
127987829/02/256301/03/2564403203   3795.00 160000.00
110165529/02/256301/09/2563403203   5769.00  45000.00
110165529/02/256301/05/2570403203   7519.00 640000.00
019546529/02/256301/10/2572403203   8366.00 720000.00
019546529/02/256329/09/2563403203      0.00  45000.00
130018429/02/256301/09/2571403203   9163.00 750000.00
130018429/02/256301/03/2563403203   1522.00   6000.00
019748729/02/256331/08/2572403203   7088.00 610000.00
020177129/02/256301/08/2565403203   1790.00  58175.00
020177129/02/256329/09/2563403203      0.00  45000.00
020177129/02/256301/08/2570403203   7871.00 670000.00
019064729/02/256301/03/2572403203  10922.00 940000.00
019064729/02/256301/06/2563403203   2550.00  15000.00
019718829/02/256301/08/2571403203   7553.00 650000.00
013301529/02/256301/10/2563403203   1796.00  58570.00
014862029/02/256329/08/2565403203  24220.001340000.00
110235029/02/256301/05/2567403203   9051.00 700000.00
019757829/02/256301/03/2570403203   8223.00 700000.00
019757829/02/256301/07/2565403203   1629.00  82220.00
019757829/02/256301/08/2563403203   5769.00  45000.00
101440029/02/256331/07/2570403203   3600.00 280000.00
101440029/02/256301/06/2563403203   4420.00  26000.00
019752829/02/256301/05/2571403203   5668.00 470000.00
015056829/02/256301/09/2566403203  18400.00 800000.00
020014329/02/256301/11/2572403203   8250.00 710000.00
019711429/02/256330/11/2567403203   8194.00 640000.00
019711429/02/256301/08/2567403203   1684.00  85540.00
019711429/02/256301/03/2563403203   5769.00  45000.00
019751629/02/256301/05/2572403203   6391.00 550000.00
019498029/02/256330/11/2572403203      0.00 720000.00
130432429/02/256301/12/2567403203   6677.00 500000.00
015769529/02/256331/08/2568403203  29189.001820000.00
015769529/02/256301/09/2563403203   7051.00  75000.00
082612929/02/256331/08/2566403203  16405.00 750000.00
019750429/02/256301/07/2572403203   8134.00 700000.00
019750429/02/256329/09/2563403203      0.00  45000.00
124280129/02/256301/05/2563403203   3400.00  20000.00
124280129/02/256301/08/2564403203   1510.00 100000.00
120201929/02/256301/03/2570403203   9398.00 800000.00
018362029/02/256301/03/2572403203  10109.00 870000.00
101350929/02/256301/12/2563403203   7051.00  75000.00
130076829/02/256331/03/2568403203   8834.00 690000.00
101330329/02/256301/09/2565403203  21850.00 950000.00
101330329/02/256329/07/2563403203      0.00  16000.00
017495429/02/256331/03/2572403203  10458.00 900000.00
017495429/02/256301/11/2563403203   6703.00  65000.00
016340029/02/256329/11/2563403203      0.00  70000.00
016340029/02/256301/03/2570403203   2786.00 210000.00
130429529/02/256331/03/2571403203   4393.00 350000.00
019945929/02/256301/07/2572403203   7785.00 670000.00
018971529/02/256331/01/2571403203  10458.00 900000.00
018954529/02/256331/01/2570403203   7049.00 600000.00
018752329/02/256301/12/2569403203   2521.00 190000.00
018752329/02/256301/06/2563403203   2034.00  10000.00
013437029/02/256301/07/2565403203   2264.00 150000.00
015416229/02/256331/08/2564403203   4970.00 200000.00
016338329/02/256331/08/2570403203   8860.00 730000.00
016312529/02/256301/12/2571403203  11253.00 980000.00
130281929/02/256301/10/2569403203   1725.00 130000.00
019746329/02/256301/07/2563403203   4929.00  29000.00
019746329/02/256301/11/2571403203   8366.00 720000.00
019685929/02/256301/03/2571403203   7785.00 670000.00
015257829/02/256331/08/2567403203  24306.001200000.00
016091529/02/256329/01/2565403203   2153.00 110000.00
015779829/02/256301/03/2564403203   7019.00 550000.00
020017929/02/256301/03/2568403203   6944.00 520000.00
017001329/02/256301/05/2571403203   2957.00 230000.00
013365129/02/256331/07/2564403203  21140.00 510000.00
130069129/02/256301/09/2568403203   6135.00 350000.00
124284929/02/256301/03/2563403203    906.00  60000.00
019691429/02/256331/03/2571403203   8018.00 690000.00
019691429/02/256301/07/2563403203   2720.00  16000.00
018945429/02/256331/10/2572403203  11713.001020000.00
129844629/02/256329/11/2571403203   9528.00 820000.00
130399229/02/256301/09/2571403203   8430.00 690000.00
130399229/02/256329/01/2567403203    995.00  50550.00
130399229/02/256301/07/2563403203   3400.00  20000.00
129723429/02/256301/05/2570403203   2388.00 180000.00
124053029/02/256331/10/2569403203   2123.00 160000.00
017491629/02/256301/11/2569403203   3145.00 240000.00
129922029/02/256301/03/2565403203   2777.00 200000.00
122170429/02/256301/06/2568403203   8322.00 650000.00
130368129/02/256301/12/2565403203   5316.00 400000.00
017901929/02/256301/10/2571403203   4393.00 350000.00
013287729/02/256301/10/2563403203  13905.00 890000.00
122561929/02/256301/09/2568403203   9068.00 600000.00
016975329/02/256329/08/2571403203   8757.00 740000.00
013862529/02/256331/08/2565403203  35247.001780000.00
018318729/02/256301/12/2572403203  11483.001000000.00
017928929/02/256301/01/2571403203   9528.00 820000.00
017928929/02/256301/07/2563403203   5099.00  30000.00
019483729/02/256301/01/2567403203   2795.00 200000.00
019682329/02/256301/10/2567403203   8146.00 630000.00
014834529/02/256301/01/2564403203   8642.00 100000.00
129947629/02/256301/06/2570403203   8576.00 730000.00
129947629/02/256301/06/2563403203   6410.00  50000.00
130203929/02/256331/08/2570403203   8458.00 720000.00
124273429/02/256331/08/2566403203   8276.00 640000.00
120063329/02/256301/09/2567403203   9699.00 740000.00
017373029/02/256330/11/2572403203      0.00 730000.00
130352629/02/256329/05/2572403203      0.00 430000.00
018785829/02/256331/03/2572403203   8831.00 760000.00
018785829/02/256301/08/2567403203   1146.00  58175.00
101467029/02/256301/09/2569403203  14233.001020000.00
101467029/02/256331/05/2563403203   5114.00  35000.00
018749429/02/256301/06/2563403203   5099.00  30000.00
101397529/02/256301/10/2563403203   9568.00 720000.00
020178329/02/256301/09/2571403203   7115.00 590000.00
018979129/02/256301/08/2571403203   9528.00 820000.00
107122629/02/256301/08/2563403203   5769.00  45000.00
107122629/02/256331/08/2566403203   8793.00 680000.00
019243729/02/256301/10/2572403203   8598.00 740000.00
130348529/02/256331/05/2564403203   1963.00 130000.00
012861829/02/256301/10/2563403203   9478.00 640000.00
120071229/02/256331/08/2564403203  10007.00 250000.00
090264829/02/256301/05/2566403203   7402.00 580000.00
090264829/02/256329/10/2563403203      0.00  55000.00
019500129/02/256301/11/2566403203   8017.00 620000.00
019500129/02/256301/03/2568403203   3556.00 200000.00
019437029/02/256301/10/2572403203   9528.00 820000.00
019357229/02/256330/11/2572403203      0.00 870000.00
019558229/02/256301/01/2572403203   8134.00 700000.00
130164529/02/256331/03/2564403203   7019.00 550000.00
120469129/02/256301/12/2565403203   4386.00 330000.00
018744429/02/256331/01/2571403203   6275.00 540000.00
110135629/02/256301/09/2567403203   3495.00 240000.00
020005229/02/256301/11/2570403203   8693.00 740000.00
020005229/02/256301/09/2563403203   6410.00  50000.00
019938229/02/256301/03/2572403203   8018.00 690000.00
018218329/02/256301/10/2566403203   6201.00 460000.00
019441129/02/256301/01/2571403203   8018.00 690000.00
019495429/02/256301/07/2566403203   1522.00 100000.00
019712629/02/256329/11/2571403203   8018.00 690000.00
130176229/02/256301/06/2572403203   8366.00 720000.00
130176229/02/256329/08/2563403203      0.00  40000.00
129996929/02/256329/11/2572403203      0.00 900000.00
129996929/02/256330/06/2563403203      0.00   8000.00
019929129/02/256301/11/2570403203   7871.00 670000.00
019929129/02/256301/07/2563403203   5844.00  40000.00
090044429/02/256329/09/2563403203  13535.00 850000.00
090044429/02/256301/07/2563403203   6410.00  50000.00
015788929/02/256330/08/2566403203   5728.00 400000.00
130038029/02/256301/10/2570403203   2123.00 160000.00
018797529/02/256301/10/2572403203   8831.00 760000.00
129671129/02/256331/08/2567403203  15747.00 800000.00
130448929/02/256301/11/2571403203   5668.00 470000.00
130448929/02/256330/06/2563403203      0.00   9000.00
015339029/02/256301/10/2564403203   7755.00 550000.00
019060929/02/256301/07/2572403203   8482.00 730000.00
124074829/02/256301/03/2578403203   5322.00 720000.00
124074829/02/256301/01/2573403203  12746.001110000.00
124074829/02/256329/09/2563403203      0.00  45000.00
130408729/02/256331/03/2572403203   6159.00 530000.00
130408729/02/256301/05/2563403203   1628.00   8000.00
016904029/02/256301/09/2569403203  10845.00 840000.00
019698829/02/256329/11/2572403203      0.00 640000.00
130439829/02/256301/07/2566403203   7274.00 570000.00
130442729/02/256329/09/2565403203   8309.00 580000.00
130442729/02/256301/03/2563403203   2550.00  15000.00
130436229/02/256301/11/2571403203   7901.00 680000.00
130463529/02/256301/04/2568403203   6410.00 480000.00
017924129/02/256301/12/2572403203  14468.001260000.00
075882729/02/256301/09/2565403203  27263.001060000.00
075882729/02/256301/06/2563403203   4759.00  28000.00
017369929/02/256301/06/2572403203   7553.00 650000.00
129777729/02/256301/09/2565403203  15564.00 700000.00
018802229/02/256301/10/2565403203   4089.00 290000.00
018723629/02/256329/11/2571403203   7785.00 670000.00
019267129/02/256331/08/2571403203   9296.00 800000.00
019267129/02/256331/03/2563403203   5114.00  35000.00
016461229/02/256329/10/2565403203  10375.00 730000.00
130166929/02/256331/03/2564403203   7019.00 550000.00
019439429/02/256301/10/2572403203   9528.00 820000.00
129776529/02/256301/09/2565403203  13350.00 550000.00
015775029/02/256329/08/2568403203      0.00 900000.00
018755929/02/256301/10/2572403203   7669.00 660000.00
130207729/02/256331/03/2566403203   3666.00 260000.00
019273629/02/256331/05/2565403203   8040.00 630000.00
015058229/02/256331/08/2564403203  13650.00 570000.00
020006429/02/256301/07/2572403203   8134.00 700000.00
019706129/02/256301/11/2572403203   7785.00 670000.00
019706129/02/256301/03/2567403203   1661.00  84360.00
019706129/02/256329/07/2563403203      0.00  15000.00
122541329/02/256329/08/2570403203   8993.00 760000.00
110170829/02/256301/04/2571403203   2571.00 200000.00
016891729/02/256331/08/2569403203   3304.00 220000.00
018324229/02/256331/01/2572403203  10458.00 900000.00
018324229/02/256301/03/2563403203   2034.00  10000.00
017375429/02/256301/08/2572403203  13550.001180000.00
120446929/02/256301/09/2567403203  11941.00 820000.00
018331929/02/256301/05/2572403203  11253.00 980000.00
018331929/02/256301/05/2563403203   4759.00  28000.00
019083129/02/256301/05/2571403203   4945.00 410000.00
019083129/02/256329/09/2563403203      0.00   8000.00
020007629/02/256301/10/2567403203  10158.00 600000.00
017906929/02/256331/07/2563403203   6285.00  55000.00
017906929/02/256301/05/2572403203  13090.001140000.00
082563229/02/256301/09/2565403203   5812.00 270000.00
018964829/02/256301/06/2571403203  10458.00 900000.00
018756129/02/256301/10/2572403203   8831.00 760000.00
110275229/02/256301/09/2566403203   9061.00 590000.00
018977729/02/256330/05/2567403203   4140.00 310000.00
018358929/02/256301/11/2572403203   7320.00 630000.00
120082729/02/256331/08/2564403203   1057.00  70000.00
018705429/02/256331/08/2571403203   8628.00 720000.00
018705429/02/256329/07/2563403203      0.00  27000.00
018733929/02/256301/11/2571403203   5789.00 480000.00
130435029/02/256301/09/2569403203   9768.00 700000.00
018334529/02/256301/05/2572403203   9296.00 800000.00
018334529/02/256301/06/2563403203   3400.00  20000.00
130155429/02/256301/12/2565403203   7529.00 590000.00
016082429/02/256301/10/2564403203   5527.00 370000.00
018796329/02/256301/08/2572403203   8482.00 730000.00
018796329/02/256301/05/2563403203   1628.00   8000.00
019470829/02/256301/08/2570403203   1592.00 120000.00
120495229/02/256301/11/2565403203   6645.00 500000.00
120495229/02/256330/01/2564403203   1445.00  72520.00
019271229/02/256301/06/2570403203   9868.00 840000.00
200568829/02/256301/07/2563403203   3230.00  19000.00
200568829/02/256329/05/2569403203   6337.00 520000.00
200568829/02/256329/01/2566403203   2360.00  99000.00
200584629/02/256301/11/2572403203   7669.00 660000.00
200576729/02/256301/03/2572403203   7320.00 630000.00
200576729/02/256301/10/2564403203   1347.00  56220.00
200577929/02/256331/07/2571403203   5427.00 450000.00
200578129/02/256331/05/2582403203   7390.001000000.00
200578129/02/256329/05/2570403203   2621.00 200000.00
101439529/02/256331/08/2567403203   6289.00 450000.00
130013429/02/256301/10/2570403203   5789.00 480000.00
120021729/02/256301/12/2564403203   3610.00 100000.00
016970329/02/256331/07/2563403203   6285.00  55000.00
016970329/02/256301/09/2569403203  10187.00 730000.00
120445729/02/256301/03/2565403203   9316.00 730000.00
202891529/02/256301/05/2570403203   3669.00 280000.00
202767429/02/256301/12/2564403203    889.00  20000.00
201891029/02/256301/10/2565403203   3068.00 200000.00
201891029/02/256301/01/2565403203   1407.00  45730.00
130268729/02/256301/01/2572403203   8366.00 720000.00
130268729/02/256301/07/2571403203   5563.00 600000.00
130268729/02/256301/06/2563403203   2550.00  15000.00
202118729/02/256301/10/2566403203   2820.00 200000.00
018313729/02/256331/08/2572403203  11942.001040000.00
202138329/02/256329/11/2572403203      0.00 530000.00
201889329/02/256331/10/2565403203   2148.00 140000.00
202481629/02/256301/05/2572403203   6271.00 520000.00
019269529/02/256301/11/2572403203   9528.00 820000.00
129998329/02/256331/03/2566403203   3807.00 270000.00
129998329/02/256301/05/2563403203   2550.00  15000.00
019998029/02/256330/11/2572403203      0.00 670000.00
201866129/02/256329/05/2571403203   6150.00 510000.00
202578129/02/256301/04/2572403203   6150.00 510000.00
122759029/02/256331/08/2571403203   9953.00 820000.00
122759029/02/256301/07/2563403203   2380.00  14000.00
201245929/02/256301/10/2570403203   6030.00 500000.00
201245929/02/256301/02/2571403203   3015.00 250000.00
018967429/02/256331/03/2572403203   8482.00 730000.00
130216829/02/256331/08/2569403203  11451.00 800000.00
120448329/02/256331/08/2570403203   2388.00 180000.00
120448329/02/256301/05/2563403203   3570.00  21000.00
101443629/02/256329/07/2569403203      0.001460000.00
101443629/02/256329/06/2563403203      0.00  10000.00
120058029/02/256331/03/2564403203    844.00  55000.00
201887929/02/256301/11/2570403203   3931.00 300000.00
129742829/02/256331/01/2567403203   8793.00 680000.00
019490429/02/256301/10/2572403203   8482.00 730000.00
019490429/02/256301/08/2563403203   5769.00  45000.00
018361829/02/256331/03/2572403203  12172.001060000.00
202078129/02/256329/01/2565403203      0.00  73000.00
019717629/02/256329/01/2570403203   2027.00 150000.00
200990729/02/256301/10/2571403203   4393.00 350000.00
014308429/02/256301/09/2564403203  20668.00 800000.00
017902129/02/256329/01/2572403203  12746.001110000.00
019555629/02/256331/10/2563403203   2452.00  80000.00
202122829/02/256301/03/2571403203   5909.00 490000.00
202122829/02/256301/05/2563403203   2720.00  16000.00
201076229/02/256331/01/2571403203   8366.00 720000.00
019245129/02/256329/05/2568403203   3969.00 300000.00
090274129/02/256331/08/2566403203   4296.00 190000.00
019252829/02/256330/11/2572403203      0.00 840000.00
110151429/02/256329/08/2572403203      0.00 650000.00
016995929/02/256301/10/2572403203   6856.00 590000.00
201081529/02/256301/10/2569403203   4184.00 330000.00
201093229/02/256301/01/2564403203   7219.00 300000.00
201098229/02/256329/11/2571403203   6391.00 550000.00
201098229/02/256301/07/2563403203   2550.00  15000.00
201090629/02/256301/08/2572403203   6507.00 560000.00
201090629/02/256329/07/2563403203      0.00  22000.00
202114929/02/256329/05/2570403203   5789.00 480000.00
202114929/02/256330/01/2564403203    938.00  47050.00
016962429/02/256331/03/2567403203   9439.00 730000.00
019355829/02/256329/11/2571403203   9760.00 840000.00
202081029/02/256330/11/2572403203      0.00 530000.00
016460029/02/256301/04/2568403203   6009.00 450000.00
201109129/02/256301/11/2571403203   6159.00 530000.00
201234429/02/256301/11/2572403203   6391.00 550000.00
201235629/02/256329/11/2571403203   6159.00 530000.00
018716929/02/256331/03/2572403203   6507.00 560000.00
018716929/02/256301/05/2563403203   1628.00   8000.00
201108929/02/256301/06/2571403203   4142.00 330000.00
201236829/02/256301/11/2572403203   6275.00 540000.00
201128529/02/256301/02/2567403203   5796.00 430000.00
201604129/02/256331/03/2572403203   6391.00 550000.00
014889029/02/256331/08/2567403203  17716.00 900000.00
018746829/02/256331/01/2571403203   6275.00 540000.00
019949729/02/256331/08/2572403203   8366.00 720000.00
130053629/02/256301/09/2570403203   6837.00 510000.00
090688829/02/256331/08/2566403203  13822.00 580000.00
201126129/02/256301/07/2572403203   6391.00 550000.00
202968429/02/256331/05/2563403203   1668.00  54000.00
019730829/02/256331/07/2571403203   5065.00 420000.00
130191829/02/256301/06/2563403203   3230.00  19000.00
130191829/02/256330/11/2572403203      0.00 550000.00
201919629/02/256329/08/2565403203   8137.00 310000.00
019455229/02/256331/01/2571403203   4142.00 330000.00
202131929/02/256331/08/2568403203   4571.00 270000.00
201537229/02/256331/12/2569403203   5971.00 490000.00
019472229/02/256301/03/2572403203   7204.00 620000.00
201953629/02/256301/09/2570403203   6327.00 490000.00
201953629/02/256330/06/2563403203      0.00  10000.00
201602729/02/256301/11/2572403203   6275.00 540000.00
201931629/02/256301/11/2572403203   6091.00 530000.00
202758329/02/256301/07/2570403203   2027.00 150000.00
201614429/02/256331/07/2570403203   6150.00 510000.00
016104829/02/256301/09/2566403203  17480.00 760000.00
018760229/02/256301/05/2570403203   5484.00 450000.00
201979429/02/256331/07/2570403203   5909.00 490000.00
201868529/02/256301/10/2571403203   6150.00 510000.00
201868529/02/256301/03/2563403203   2550.00  15000.00
201591829/02/256301/05/2570403203   6337.00 520000.00
201932829/02/256329/11/2572403203      0.00 530000.00
124054229/02/256301/11/2568403203   2646.00 200000.00
201881729/02/256331/08/2567403203   3850.00 240000.00
202220829/02/256301/11/2572403203   6275.00 540000.00
202196729/02/256301/11/2572403203   6159.00 530000.00
202112529/02/256301/07/2571403203   6150.00 510000.00
202112529/02/256301/03/2563403203   2380.00  14000.00
201885529/02/256301/12/2565403203   1534.00 100000.00
202132129/02/256301/05/2570403203   5850.00 480000.00
201559229/02/256301/12/2571403203   6030.00 500000.00
128009729/02/256301/08/2563403203   1397.00  45230.00
201616829/02/256329/07/2563403203      0.00  20000.00
201616829/02/256301/07/2571403203   6150.00 510000.00
201129729/02/256301/06/2572403203   6507.00 560000.00
019487529/02/256301/10/2570403203   4895.00 390000.00
201265529/02/256301/10/2570403203   6271.00 520000.00
202129229/02/256329/05/2570403203   5789.00 480000.00
201619429/02/256330/11/2566403203   4193.00 300000.00
201130229/02/256329/11/2572403203      0.00 580000.00
201916029/02/256301/05/2571403203   6030.00 500000.00
201920129/02/256301/10/2572403203   6159.00 530000.00
019704729/02/256331/01/2571403203   4393.00 350000.00
201083929/02/256301/11/2572403203   6739.00 580000.00
200566429/02/256331/03/2571403203   7088.00 610000.00
130248129/02/256301/05/2572403203   7553.00 650000.00
019489929/02/256330/11/2572403203      0.00 610000.00
201965329/02/256301/11/2570403203   5909.00 490000.00
201965329/02/256301/10/2565403203   1948.00  63300.00
202099929/02/256301/05/2571403203   6030.00 500000.00
202098729/02/256331/12/2571403203   6271.00 520000.00
202098729/02/256329/07/2563403203      0.00  15000.00
201075029/02/256301/01/2572403203   8831.00 760000.00
201075029/02/256301/07/2563403203   4759.00  28000.00
201921329/02/256301/11/2570403203   5909.00 490000.00
201240929/02/256301/07/2571403203   4393.00 350000.00
202368029/02/256331/08/2572403203   6391.00 550000.00
018741829/02/256301/05/2570403203   3800.00 290000.00
203255229/02/256331/08/2566403203   2039.00  85540.00
203255229/02/256301/12/2568403203   6068.00 390000.00
201509729/02/256301/10/2572403203   6507.00 560000.00
201254029/02/256329/07/2563403203      0.00  26000.00
202386229/02/256329/05/2572403203      0.00 450000.00
202387429/02/256329/05/2572403203      0.00 420000.00
200989229/02/256301/09/2570403203   7050.00 530000.00
201583929/02/256301/10/2572403203   6391.00 550000.00
201564529/02/256301/10/2570403203   5427.00 450000.00
201886729/02/256301/07/2571403203   6030.00 500000.00
202117529/02/256301/07/2571403203   6150.00 510000.00
202117529/02/256301/10/2563403203   1397.00  45230.00
201958629/02/256301/07/2571403203   5909.00 490000.00
201958629/02/256301/08/2566403203   1387.00  58180.00
200564029/02/256329/05/2563403203      0.00   7000.00
200564029/02/256301/07/2571403203   6271.00 520000.00
201918429/02/256331/07/2571403203   6030.00 500000.00
201918429/02/256330/07/2563403203      0.00  15000.00
202111329/02/256301/10/2571403203   6150.00 510000.00
202124229/02/256301/07/2571403203   6030.00 500000.00
202124229/02/256301/04/2563403203   3060.00  18000.00
202033929/02/256331/07/2571403203   6030.00 500000.00
202395329/02/256330/11/2572403203      0.00 570000.00
202065229/02/256301/10/2571403203   6271.00 520000.00
202065229/02/256301/07/2563403203   2210.00  13000.00
201634029/02/256301/07/2563403203   5096.00  30000.00
201634029/02/256329/05/2570403203   3931.00 300000.00
202115129/02/256301/02/2572403203   6150.00 510000.00
019258029/02/256331/01/2571403203   9760.00 840000.00
018326629/02/256301/11/2569403203   5071.00 400000.00
018326629/02/256301/05/2563403203   6410.00  50000.00
130375829/02/256301/07/2568403203   3307.00 250000.00
201549929/02/256301/11/2570403203   6030.00 500000.00
201549929/02/256301/07/2563403203   3400.00  20000.00
201624729/02/256331/08/2571403203   6159.00 530000.00
201624729/02/256301/04/2563403203   2890.00  17000.00
200985429/02/256331/07/2571403203   6271.00 520000.00
201260529/02/256331/07/2570403203   5909.00 490000.00
201260529/02/256301/02/2571403203   3015.00 250000.00
130127929/02/256331/08/2566403203   6557.00 290000.00
202019529/02/256301/08/2570403203   4466.00 320000.00
201113229/02/256331/07/2571403203   5427.00 450000.00
202969629/02/256331/08/2563403203   1652.00  53500.00
202108429/02/256301/04/2569403203   3307.00 250000.00
201856829/02/256301/07/2571403203   4142.00 330000.00
201622329/02/256301/05/2567403203   5835.00 300000.00
202064029/02/256301/07/2570403203   2621.00 200000.00
202151529/02/256301/10/2570403203   5909.00 490000.00
202151529/02/256331/03/2563403203   1831.00   9000.00
201542529/02/256301/11/2570403203   4017.00 320000.00
202067629/02/256301/04/2572403203   5186.00 430000.00
013891229/02/256301/09/2565403203   5520.00 240000.00
201853229/02/256329/07/2563403203      0.00  17000.00
201853229/02/256301/09/2571403203   6271.00 520000.00
018722429/02/256301/09/2570403203   9425.00 730000.00
201611829/02/256301/01/2570403203   6215.00 460000.00
201488529/02/256301/01/2570403203   7566.00 560000.00
201488529/02/256301/05/2563403203   3060.00  18000.00
201933029/02/256301/05/2571403203   6030.00 500000.00
202126629/02/256301/04/2572403203   5186.00 430000.00
202126629/02/256329/06/2563403203      0.00  10000.00
201119429/02/256301/08/2572403203   6391.00 550000.00
201119429/02/256301/07/2563403203   4250.00  25000.00
202988029/02/256301/12/2571403203   6150.00 510000.00
201842729/02/256330/07/2563403203      0.00  28000.00
201095629/02/256329/05/2563403203      0.00   6000.00
201095629/02/256301/11/2572403203   6623.00 570000.00
202234929/02/256301/01/2571403203   3891.00 310000.00
201855629/02/256330/11/2572403203      0.00 530000.00
201605329/02/256301/11/2572403203   6739.00 580000.00
202459329/02/256330/05/2572403203      0.00 520000.00
202460829/02/256331/07/2571403203   5065.00 420000.00
202113729/02/256301/10/2563403203   1397.00  45230.00
130006729/02/256330/11/2572403203      0.00 870000.00
